class; scale_check ; X ; Y ; Z
Quadruped;1;1;0.574354;0.252709
Quadruped;1;1;0.585516;0.253742
Quadruped;1;1;0.541782;0.323759
RectangleTable;1;1;0.587887;0.443103
RectangleTable;1;1;0.84826;0.484794
RectangleTable;1;1;0.46775;0.345689
RectangleTable;1;0.995802;1;0.702698
RectangleTable;1;1;0.430637;0.588437
RectangleTable;1;1;0.858391;0.939102
RectangleTable;1;1;0.507057;0.498636
RectangleTable;1;0.959992;1;0.305361
RectangleTable;1;0.999999;1;0.414619
RectangleTable;1;1;0.386544;0.275546
RectangleTable;1;1;0.564331;0.262822
RectangleTable;1;1;0.976438;0.229242
RectangleTable;1;1;0.999472;0.696965
RectangleTable;1;0.899767;0.775033;1
RectangleTable;1;1;0.5147;0.479731
RectangleTable;1;0.999127;1;0.83748
RectangleTable;1;1;0.498051;0.374231
RectangleTable;1;1;1;0.410908
RectangleTable;1;1;0.993737;0.79218
RectangleTable;1;0.764891;1;0.873394
RectangleTable;1;0.998239;1;0.602769
RectangleTable;1;0.67276;1;0.687979
RectangleTable;1;1;0.758296;0.679417
RectangleTable;1;1;0.560416;0.444201
RectangleTable;1;1;0.86676;0.515785
RectangleTable;1;1;0.471462;0.363721
RectangleTable;1;1;0.629653;0.730276
RectangleTable;1;1;0.418034;0.349887
RectangleTable;1;1;0.373425;0.278642
RectangleTable;1;0.994931;1;0.641319
RectangleTable;1;1;0.999879;0.32818
RectangleTable;1;0.941201;0.991213;1
RectangleTable;1;1;0.497142;0.377237
RectangleTable;1;1;0.700686;0.328953
RectangleTable;1;1;0.836587;0.530365
RectangleTable;1;1;0.999981;0.746143
RectangleTable;1;1;0.741031;0.464427
RectangleTable;1;1;0.745473;0.331919
RectangleTable;1;1;0.505549;0.535916
RectangleTable;1;1;0.619475;0.573357
RectangleTable;1;1;0.572599;0.661685
RectangleTable;1;1;0.57819;0.378506
RectangleTable;1;1;0.555497;0.324532
RectangleTable;1;1;0.956604;0.569426
RectangleTable;1;0.998961;1;0.407761
RectangleTable;1;1;0.624826;0.326309
RectangleTable;1;0.860201;0.869125;1
RectangleTable;1;1;0.59376;0.222132
RectangleTable;1;1;0.485992;0.400679
RectangleTable;1;1;0.836893;0.930292
RectangleTable;1;1;0.66244;0.43035
RectangleTable;1;1;0.399913;0.376441
RectangleTable;1;0.940606;1;0.685509
RectangleTable;1;1;0.620121;0.318411
RectangleTable;1;1;0.534911;0.521202
RectangleTable;1;1;0.485992;0.400679
RectangleTable;1;1;0.974681;0.443222
RectangleTable;1;1;0.508637;0.467047
RectangleTable;1;1;0.93862;0.68971
RectangleTable;1;1;0.374636;0.282064
RectangleTable;1;1;0.67563;0.480923
RectangleTable;1;1;0.641355;0.428906
RectangleTable;1;0.948811;0.93866;1
RectangleTable;1;1;0.960745;0.542652
Rocket;1;1;0.245607;0.245608
Rocket;1;1;0.176572;0.176573
Rocket;1;1;0.219682;0.220431
Rocket;1;1;0.377326;0.33051
Rocket;1;1;0.190023;0.108416
Rocket;1;1;0.168431;0.177402
Rocket;1;1;0.326205;0.326203
Rocket;1;1;0.188601;0.14366
Rocket;1;1;0.156839;0.156811
Rocket;1;1;0.266352;0.266352
Rocket;1;1;0.251499;0.251587
Rocket;1;1;0.202096;0.192184
Rocket;1;1;0.344974;0.342726
Rocket;1;1;0.170302;0.16838
Rocket;1;1;0.201823;0.201823
Rocket;1;1;0.148414;0.147468
Rocket;1;1;0.176379;0.176378
Rocket;1;1;0.168431;0.177402
Rocket;1;1;0.219094;0.219094
Rocket;1;1;0.254015;0.250189
RoundTable;1;0.866406;0.99999;1
RoundTable;1;0.737607;1;0.999761
RoundTable;1;0.841409;1;0.999097
RoundTable;1;0.604313;1;0.992947
RoundTable;1;0.994068;1;0.508466
RoundTable;1;1;0.782256;0.984435
RoundTable;1;1;0.99997;0.331823
RoundTable;1;1;0.763996;0.415846
RoundTable;1;1;0.999747;0.441316
RoundTable;1;1;0.711277;0.711367
RoundTable;1;1;0.999321;0.817403
RoundTable;1;1;0.997151;0.522789
RoundTable;1;0.999995;1;0.470527
RoundTable;1;1;1;0.538924
RoundTable;1;0.998599;1;0.687906
RoundTable;1;1;0.621176;0.621191
RoundTable;1;0.697512;1;0.999809
RoundTable;1;1;0.964419;0.993763
RoundTable;1;0.941737;1;1
RoundTable;1;1;0.815026;0.815025
RoundTable;1;1;0.999997;0.468629
RoundTable;1;1;0.999937;0.560758
RoundTable;1;1;0.99978;0.497418
RoundTable;1;1;0.999948;0.33099
RoundTable;1;1;0.992281;0.625896
RoundTable;1;0.821186;0.999576;1
RoundTable;1;0.999737;1;0.331855
RoundTable;1;0.914739;1;0.994849
RoundTable;1;0.634924;0.999816;1
RoundTable;1;1;0.639634;0.63964
RoundTable;1;1;0.835083;0.837152
RoundTable;1;1;0.931372;0.842976
RoundTable;1;1;0.997972;0.734306
RoundTable;1;1;0.835649;0.889748
RoundTable;1;1;0.893875;0.886606
RoundTable;1;0.817029;1;0.999367
RoundTable;1;1;0.869397;0.868295
Shelf;1;1;0.689636;0.248182
Shelf;1;1;0.761165;0.248404
Shelf;1;0.89402;1;0.328073
Shelf;1;1;0.506583;0.281154
Shelf;1;1;0.888137;0.313938
Shelf;1;0.961073;1;0.386884
Shelf;1;0.978629;1;0.220174
Shelf;1;1;0.701635;0.216342
Shelf;1;1;0.953587;0.455384
Shelf;1;1;0.915298;0.247842
Shelf;1;1;0.807367;0.162176
Shelf;1;1;0.542961;0.147735
Shelf;1;1;0.843064;0.511066
Shelf;1;1;0.872212;0.183768
Shelf;1;1;0.825282;0.61265
Shelf;1;1;0.82875;0.3264
Shelf;1;1;0.803852;0.175413
Shelf;1;1;0.525141;0.128947
Shelf;1;1;0.472732;0.302028
Shelf;1;1;0.681935;0.213038
Shelf;1;1;0.918805;0.160428
Shelf;1;1;0.812046;0.245264
Shelf;1;1;0.671576;0.236642
Shelf;1;1;0.682157;0.217641
Shelf;1;1;0.677922;0.151873
Shelf;1;1;0.826252;0.177709
Shelf;1;1;0.745024;0.25481
Shelf;1;1;0.711123;0.246922
Shelf;1;1;0.770294;0.185289
Shelf;1;0.999738;1;0.13768
Shelf;1;1;0.910566;0.532175
Shelf;1;1;0.808872;0.37841
Shelf;1;1;0.677196;0.31077
Shelf;1;1;0.499968;0.109535
Shelf;1;1;0.686854;0.313584
Shelf;1;1;0.807534;0.319852
Shelf;1;1;0.978385;0.12597
Shelf;1;1;0.872105;0.472127
Shelf;1;1;0.612725;0.196728
Shelf;1;1;0.510568;0.164936
Shelf;1;1;0.73878;0.257719
Shelf;1;0.982085;1;0.301892
Shelf;1;1;0.406545;0.191374
Ship;1;1;0.324298;0.336491
Ship;1;1;0.231043;0.308066
Ship;1;1;0.382021;0.152992
Ship;1;1;0.300973;0.252717
Ship;1;1;0.227217;0.142083
Ship;1;1;0.374701;0.13221
Ship;1;1;0.205324;0.365618
Ship;1;1;0.320737;0.381891
Ship;1;1;0.217038;0.0988515
Ship;1;1;0.135889;0.209079
Ship;1;1;0.457294;0.227531
Ship;1;1;0.195072;0.13363
Ship;1;1;0.344455;0.0977701
Ship;1;1;0.206051;0.363424
Ship;1;1;0.372587;0.186403
Ship;1;1;0.22733;0.142186
Ship;1;1;0.436978;0.276134
Ship;1;1;0.42491;0.354092
Ship;1;1;0.166971;0.0795547
Ship;1;1;0.416429;0.224493
Ship;1;1;0.148611;0.218957
Ship;1;1;0.232613;0.116141
Ship;1;1;0.296075;0.113127
Ship;1;1;0.358594;0.122889
Ship;1;1;0.33293;0.154433
Ship;1;1;0.249932;0.0945339
Ship;1;1;0.300526;0.15393
Ship;1;1;0.421909;0.258176
Ship;1;1;0.210956;0.404763
Ship;1;1;0.19593;0.134822
Ship;1;1;0.270873;0.103545
Ship;1;1;0.204799;0.202506
Ship;1;1;0.239514;0.103496
Ship;1;1;0.275226;0.166246
Ship;1;1;0.401137;0.228965
Ship;1;1;0.295501;0.149313
Ship;1;1;0.458439;0.217368
Ship;1;1;0.227308;0.142117
Ship;1;1;0.162825;0.102045
Ship;1;1;0.92873;0.197827
Ship;1;1;0.847146;0.207874
Ship;1;1;0.820746;0.235178
Ship;1;1;0.67637;0.162181
Ship;1;1;0.570962;0.136007
Ship;1;1;0.699987;0.43454
Ship;1;1;0.839011;0.637732
Ship;1;1;0.68971;0.316145
Ship;1;0.872596;1;0.25588
Ship;1;1;0.601862;0.373151
Ship;1;1;0.860548;0.530135
Ship;1;1;0.44552;0.69911
Ship;1;1;0.518528;0.687374
Ship;1;1;0.522953;0.725508
Ship;1;1;0.554594;0.545119
Ship;1;1;0.145038;0.102888
Ship;1;1;0.351778;0.137835
Ship;1;1;0.211048;0.100066
Ship;1;1;0.208002;0.152843
Ship;1;1;0.275484;0.130838
Ship;1;1;0.16237;0.207261
Ship;1;1;0.25126;0.11031
Ship;1;1;0.141203;0.0986885
Ship;1;1;0.456935;0.349575
Sign;1;1;0.306488;0.0458922
Sign;1;1;0.32696;0.0517355
Sign;1;1;0.48536;0.109757
Sign;1;1;0.236154;0.0504387
Sign;1;1;0.592805;0.0585964
Sign;1;1;0.323001;0.0229252
Sign;1;1;0.218094;0.0539117
Sign;1;1;0.197086;0.0222731
Sign;1;1;0.135595;0.0619908
Sign;1;1;0.433153;0.0286189
Sign;1;1;0.410589;0.043681
Sign;1;1;0.915738;0.224027
Sign;1;1;0.980261;0.412538
Sign;1;0.929333;1;0.0841932
Sign;1;0.777107;1;0.382155
Skyscraper;1;1;0.584238;0.492918
Skyscraper;1;1;0.511397;0.457397
Skyscraper;1;1;0.236392;0.236392
Skyscraper;1;1;0.292372;0.211435
Skyscraper;1;1;0.292274;0.210151
Skyscraper;1;1;0.467966;0.362508
Skyscraper;1;1;0.232928;0.203624
Skyscraper;0;-3.40282e+38;-3.40282e+38;-3.40282e+38
Skyscraper;1;1;0.197571;0.198072
Skyscraper;0;-3.40282e+38;-3.40282e+38;-3.40282e+38
Skyscraper;1;1;0.317566;0.220157
Skyscraper;1;1;0.866201;0.252512
Skyscraper;1;1;0.244846;0.244815
Skyscraper;1;1;0.259717;0.210852
Skyscraper;1;1;0.348781;0.295295
Skyscraper;1;0.711118;1;0.640168
Skyscraper;1;1;0.197033;0.201106
Skyscraper;1;1;0.63859;0.182029
Skyscraper;1;1;0.266625;0.265336
Skyscraper;1;1;0.19425;0.194026
Spoon;1;1;0.199881;0.0696669
Spoon;1;1;0.194262;0.0821887
Spoon;1;1;0.20587;0.0811483
Spoon;1;1;0.255556;0.0568587
Spoon;1;1;0.160329;0.0685799
Spoon;1;1;0.219021;0.225392
Spoon;1;1;0.336596;0.0588906
Spoon;1;1;0.157723;0.0475754
Spoon;1;1;0.19079;0.0739636
Spoon;1;1;0.252528;0.13583
Spoon;1;1;0.153636;0.0474394
Spoon;1;1;0.185334;0.0321348
Spoon;1;1;0.22792;0.0842294
Spoon;1;1;0.54826;0.299425
Spoon;1;1;0.441974;0.144973
Spoon;1;1;0.284256;0.200183
Spoon;1;1;0.322753;0.0770025
Spoon;1;1;0.175556;0.0562802
Spoon;1;1;0.210979;0.072061
Spoon;1;1;0.218574;0.0604032
Starship;1;1;0.472676;0.254414
Starship;1;1;0.505394;0.317262
Starship;1;1;0.438056;0.256572
Starship;1;1;0.770278;0.133642
Starship;1;1;0.420133;0.153274
Starship;1;1;0.447289;0.215644
Starship;1;1;0.471648;0.349952
Starship;1;1;0.486672;0.250499
Starship;1;1;0.856364;0.162463
Starship;1;1;0.730056;0.172686
Starship;1;1;0.43946;0.273674
Starship;1;1;0.723931;0.163559
Starship;1;1;0.467446;0.249462
Starship;1;1;0.353271;0.120094
Starship;1;1;0.405037;0.213822
Starship;1;1;0.423087;0.245559
Starship;1;1;0.435834;0.300188
Starship;1;1;0.75252;0.147938
Starship;1;1;0.465981;0.291778
Starship;1;1;0.376258;0.142537
Starship;1;1;0.82266;0.421141
Starship;1;1;0.22511;0.151396
Starship;1;1;1;0.132665
Starship;1;1;0.991228;0.0967971
Starship;1;0.999932;1;0.380533
Starship;1;1;0.999471;0.749788
Starship;1;0.999972;1;0.273798
Starship;1;1;1;0.228381
Starship;1;0.976466;1;0.183654
Starship;1;1;0.999941;0.30488
Starship;1;1;0.942672;0.35531
SubmachineGun;1;1;0.456896;0.119463
SubmachineGun;1;1;0.246936;0.0405808
SubmachineGun;1;1;0.366464;0.10724
SubmachineGun;1;1;0.399995;0.219668
SubmachineGun;1;1;0.335419;0.0515769
SubmachineGun;1;1;0.232072;0.16618
SubmachineGun;1;1;0.391175;0.0596585
SubmachineGun;1;1;0.589271;0.109767
SubmachineGun;1;1;0.281987;0.177086
SubmachineGun;1;1;0.209831;0.0433225
SubmachineGun;1;1;0.397202;0.0763324
SubmachineGun;1;1;0.26288;0.0790551
SubmachineGun;1;1;0.80687;0.0993326
SubmachineGun;1;1;0.257916;0.034013
SubmachineGun;1;1;0.384402;0.0607628
SubmachineGun;1;1;0.482984;0.125707
SubmachineGun;1;1;0.288622;0.0674158
SubmachineGun;1;1;0.281771;0.0552256
SubmachineGun;1;1;0.389534;0.0531126
SubmachineGun;1;1;0.216371;0.046871
Sword;1;1;0.206271;0.0559504
Sword;1;1;0.358788;0.0528962
Sword;1;1;0.265571;0.116716
Sword;1;1;0.180152;0.041881
Sword;1;1;0.194117;0.0353485
Sword;1;1;0.340614;0.0669603
Sword;1;1;0.171581;0.100233
Sword;1;1;0.0934199;0.0498885
Sword;1;1;0.140579;0.140596
Sword;1;1;0.215581;0.0541384
Sword;1;1;0.264575;0.0856744
Sword;1;1;0.178348;0.0428586
Sword;1;1;0.424905;0.107225
Sword;1;1;0.17421;0.0714625
Sword;1;1;0.0358314;0.0939966
Sword;1;1;0.152281;0.152292
Sword;1;1;0.158155;0.0697245
Sword;1;1;0.223009;0.0713174
Sword;1;1;0.0782154;0.0317574
Sword;1;1;0.20321;0.0394955
Sword;1;1;0.189837;0.0790019
Sword;1;1;0.100675;0.102945
Sword;1;1;0.549375;0.541475
Sword;1;1;0.173357;0.16691
Sword;1;1;0.222412;0.0956652
Sword;1;1;0.158167;0.0697296
Sword;1;1;0.0915959;0.0827046
Sword;1;0.317169;1;0.11459
Sword;1;1;0.255476;0.0750795
Sword;1;1;0.2866;0.120398
Sword;1;1;0.184442;0.0361842
Sword;1;1;0.263247;0.0857042
Sword;1;1;0.175894;0.175373
Sword;1;1;0.158166;0.0654741
Sword;1;1;0.297599;0.0193771
Sword;1;1;0.100523;0.100523
Sword;1;1;0.100739;0.0268203
Sword;1;1;0.0645582;0.031715
Sword;1;1;0.461854;0.0729112
Sword;1;1;0.2577;0.0426955
Sword;1;1;0.215581;0.0541379
Sword;1;1;0.206344;0.0557678
Sword;1;1;0.214754;0.0352906
Sword;1;1;0.193693;0.0331588
Sword;1;1;0.119126;0.0829525
Sword;1;1;0.184442;0.0361842
Sword;1;1;0.2866;0.120398
Sword;1;1;0.195603;0.0744185
Sword;1;1;0.141159;0.0294839
Sword;1;1;0.183776;0.0405832
Sword;1;1;0.222139;0.104233
Sword;1;1;0.132309;0.0621538
Sword;1;1;0.164405;0.0783836
Tool;1;1;0.260788;0.0818486
Tool;1;1;0.370299;0.0914209
Tool;1;1;0.744481;0.0995553
Tool;1;1;0.677095;0.0946246
Tool;1;1;0.790861;0.10276
Tool;1;1;0.619494;0.0986752
Tool;1;1;0.312954;0.0866293
Tool;1;1;0.654012;0.0903153
Tool;1;1;0.569731;0.0882212
Tool;1;1;0.895509;0.0902041
Tool;1;1;0.566779;0.0975746
Tool;1;1;0.684964;0.100104
Tool;1;1;0.874822;0.10062
Tool;1;1;0.415605;0.0927076
Tool;1;1;0.907476;0.0915315
Tool;1;1;0.824855;0.0993241
Tool;1;1;0.755336;0.103951
Tool;1;1;0.547176;0.0976427
Tool;1;1;0.824098;0.0934879
Tool;1;1;0.450124;0.088604
Tool;1;1;0.374907;0.0620078
Tool;1;1;0.212424;0.162157
Tool;1;1;0.203912;0.0301111
Tool;1;1;0.185878;0.0264887
Tool;1;1;0.18142;0.0516623
Tool;1;1;0.263099;0.0461786
Tool;1;1;0.26122;0.0759057
Tool;1;1;0.273053;0.0584183
Tool;1;1;0.285807;0.0796036
Tool;1;1;0.284069;0.0704314
Tool;1;1;0.565086;0.134431
Tool;1;1;0.385795;0.121317
Tool;1;1;0.448726;0.133689
Tool;1;1;0.428298;0.0896979
Tool;1;1;0.108182;0.104533
Tool;1;1;0.0954244;0.0954244
Tool;1;1;0.111089;0.110629
Tool;1;1;0.0884755;0.0931824
Tool;1;1;0.259245;0.0923493
Tool;1;1;0.639768;0.660476
Tool;1;1;0.758547;0.663839
Tool;1;1;0.644344;0.43717
Tool;1;1;0.389149;0.312139
Tool;1;1;0.474638;0.280494
Train;1;1;0.474914;0.355728
Train;1;1;0.127368;0.0791323
Train;1;1;0.138211;0.0733063
Train;1;1;0.688521;0.667195
Train;1;1;0.199081;0.228391
Train;1;1;0.345609;0.23891
Train;1;1;0.326014;0.199108
Train;1;1;0.238865;0.165598
Train;1;1;0.279976;0.222009
Train;1;1;0.3611;0.186925
Train;1;1;0.578439;0.465852
Train;1;1;0.196817;0.262811
Train;1;1;0.191326;0.12964
Train;1;1;0.364596;0.188516
Train;1;1;0.241625;0.130746
Train;1;1;0.0610317;0.0615688
Train;1;1;0.149804;0.151141
Train;1;1;0.0727326;0.0976225
Train;1;1;0.242583;0.360631
Train;1;1;0.22518;0.12926
Train;1;1;0.41103;0.183207
Train;1;1;0.429592;0.392732
Train;1;1;0.272351;0.156103
Train;1;1;0.305558;0.179269
Train;1;1;0.641142;0.321329
Train;1;1;0.515936;0.34548
Train;1;1;0.409071;0.44542
Train;1;1;0.307061;0.401352
Train;1;1;0.489226;0.330849
Train;1;1;0.44139;0.265445
Tree;0;-3.40282e+38;-3.40282e+38;-3.40282e+38
Tree;0;-3.40282e+38;-3.40282e+38;-3.40282e+38
Tree;0;-3.40282e+38;-3.40282e+38;-3.40282e+38
Tree;1;1;0.0115614;2.22079e-07
Tree;1;1;0.675804;0.679343
Tree;0;-3.40282e+38;-3.40282e+38;-3.40282e+38
Tree;1;1;0.88873;0.949889
Tree;0;-3.40282e+38;-3.40282e+38;-3.40282e+38
Tree;1;1;0.254496;0.251809
Tree;0;-3.40282e+38;-3.40282e+38;-3.40282e+38
Tree;0;-3.40282e+38;-3.40282e+38;-3.40282e+38
Tree;0;-3.40282e+38;-3.40282e+38;-3.40282e+38
Tree;0;-3.40282e+38;-3.40282e+38;-3.40282e+38
Tree;0;-3.40282e+38;-3.40282e+38;-3.40282e+38
Tree;0;-3.40282e+38;-3.40282e+38;-3.40282e+38
Tree;0;-3.40282e+38;-3.40282e+38;-3.40282e+38
Tree;1;1;0.809731;0.496384
Tree;0;-3.40282e+38;-3.40282e+38;-3.40282e+38
Tree;0;-3.40282e+38;-3.40282e+38;-3.40282e+38
Tree;0;-3.40282e+38;-3.40282e+38;-3.40282e+38
Tree;1;1;0.544086;0.589433
Tree;1;1;0.736702;0.371987
Tree;1;1;0.906292;0.656775
Tree;1;1;0.700033;0.606278
Tree;1;0.707173;1;0.521202
Tree;1;1;0.518598;0.367058
Tree;1;1;0.690856;0.527532
Tree;1;1;0.83351;0.863013
Tree;1;1;0.93042;0.957981
Tree;1;1;0.408533;0.301521
Tree;1;1;0.658444;0.656272
Tree;1;1;0.52581;0.494987
Tree;1;1;0.483582;0.282992
Tree;1;1;0.765078;0.760061
Tree;1;1;0.368885;0.243389
Tree;1;1;0.192861;0.194
Tree;1;1;0.330808;0.335372
Tree;1;1;0.317632;0.309906
Tree;1;1;0.564699;0.503956
Tree;1;1;0.681535;0.404212
Tree;1;1;0.649489;0.607065
Tree;1;0.747737;1;0.817307
Tree;1;1;0.664779;0.612439
Tree;1;1;0.955034;0.981082
Tree;1;1;0.609923;0.609345
Tree;1;1;0.40211;0.00423626
Tree;1;0.961984;1;0.881503
Truck;1;1;0.398518;0.345947
Truck;1;1;0.511947;0.473641
Truck;1;1;0.996259;0.45562
Truck;1;1;0.316814;0.222813
Truck;1;1;0.350446;0.228327
Truck;1;1;0.334981;0.249551
Truck;1;1;0.397201;0.250779
Truck;1;1;0.373482;0.446386
Truck;1;1;0.183769;0.242329
Truck;1;1;0.452648;0.476553
Truck;1;1;0.313417;0.162181
Truck;1;1;0.162163;0.223396
Truck;1;1;0.390785;0.517929
Truck;1;1;0.145275;0.237141
Truck;1;1;0.226786;0.355669
Truck;1;1;0.316432;0.429347
Truck;1;1;0.335065;0.33442
Truck;1;1;0.227583;0.604902
Truck;1;1;0.355745;0.423415
Truck;1;1;0.280734;0.382683
Truck;1;1;0.3744;0.256364
Truck;1;1;0.313933;0.426622
Truck;1;1;0.179551;0.29174
Truck;1;1;0.284227;0.444676
Truck;1;1;0.436784;0.532651
Truck;1;1;0.143324;0.271239
Truck;1;1;0.314517;0.388129
TruckNonContainer;1;1;0.558571;0.755593
TruckNonContainer;1;1;0.447956;0.76577
TruckNonContainer;1;1;0.350964;0.157951
TruckNonContainer;1;1;0.364392;0.378412
TruckNonContainer;1;1;0.404069;0.515867
TruckNonContainer;1;1;0.408733;0.420335
TruckNonContainer;1;1;0.450207;0.540832
TruckNonContainer;1;1;0.577702;0.382814
TruckNonContainer;1;1;0.744341;0.643436
TruckNonContainer;1;1;0.620068;0.529986
TruckNonContainer;1;1;0.38399;0.483972
TruckNonContainer;1;1;0.298127;0.285013
TruckNonContainer;1;1;0.408854;0.458198
TruckNonContainer;1;1;0.282347;0.498369
TruckNonContainer;1;1;0.416505;0.428331
TruckNonContainer;1;1;0.338309;0.409228
TruckNonContainer;1;1;0.501356;0.520621
TruckNonContainer;1;1;0.374659;0.38552
TruckNonContainer;1;1;0.53085;0.535137
TruckNonContainer;1;1;0.356645;0.499208
Vase;1;1;0.951235;0.951281
Vase;1;1;0.39808;0.34665
Vase;1;0.996288;1;0.698629
Vase;1;1;0.492817;0.492778
Vase;1;1;0.405763;0.405763
Vase;1;1;0.509902;0.450099
Vase;1;1;0.634739;0.634643
Vase;1;1;0.604234;0.605103
Vase;1;1;0.499733;0.499743
Vase;1;1;0.520839;0.520997
Vase;1;1;0.986041;0.547312
Vase;1;1;0.766733;0.762009
Vase;1;0.891214;1;0.960182
Vase;1;1;0.897521;0.896743
Vase;1;1;0.986108;0.654917
Vase;1;1;0.894474;0.894768
Vase;1;1;0.670419;0.670413
Vase;1;0.999999;1;0.411651
Vase;1;1;0.670321;0.670328
Vase;1;1;0.999985;0.760174
Violin;1;1;0.844648;0.110951
Violin;1;1;0.351164;0.141729
Violin;1;1;0.339729;0.134533
Violin;1;1;0.312298;0.169408
Violin;1;1;0.357233;0.108871
Violin;1;1;0.336511;0.148311
Violin;1;1;0.339728;0.113833
Violin;1;1;0.298496;0.0986175
Violin;1;1;0.316617;0.128275
Violin;1;1;0.354232;0.099268
Violin;1;1;0.274253;0.108073
Violin;1;1;0.278503;0.142309
Violin;1;1;0.383598;0.0773597
Violin;1;1;0.314998;0.125635
Violin;1;0.498581;1;0.0352848
Violin;1;1;0.310099;0.144385
Violin;1;1;0.25701;0.12478
Violin;1;1;0.629699;0.0832304
Violin;1;1;0.351888;0.15252
Violin;1;1;0.303929;0.175114
Wheel;1;0.997314;1;0.442063
Wheel;1;1;0.999972;0.194266
Wheel;1;1;0.99993;0.087569
Wheel;1;1;0.999997;0.216831
Wheel;1;0.997879;1;0.54412
Wheel;1;1;0.999996;0.506821
Wheel;1;1;1;0.399365
Wheel;1;1;0.999641;0.479051
Wheel;1;1;0.887044;0.908917
Wheel;1;1;1;0.183197
Wheel;1;0.999812;1;0.091605
Wheel;1;0.999227;1;0.418104
Wheel;1;0.995947;1;0.534649
Wheel;1;1;0.999249;0.98227
Wheel;1;0.999833;1;0.137983
Wheel;1;0.999997;1;0.376438
Wheel;1;0.992359;1;0.108811
WheelChair;1;1;0.503961;0.436019
WheelChair;1;1;0.515736;0.609906
WheelChair;1;1;0.54568;0.620074
WheelChair;1;1;0.524403;0.569879
WheelChair;1;1;0.565551;0.648839
WheelChair;1;1;0.535774;0.523841
WheelChair;1;1;0.541538;0.55566
WheelChair;1;1;0.586279;0.536571
WheelChair;1;1;0.532125;0.577904
WheelChair;1;1;0.569224;0.617033
WheelChair;1;1;0.586293;0.63703
WheelChair;1;1;0.50085;0.552616
WheelChair;1;1;0.62263;0.682278
WheelChair;1;1;0.488172;0.543453
WheelChair;1;1;0.626056;0.641351
WheelChair;1;1;0.427057;0.51097
WheelChair;1;1;0.516025;0.493176
WheelChair;1;1;0.529663;0.623164
WheelChair;1;1;0.421517;0.515534
WheelChair;1;1;0.584323;0.626049
