Class,FileName,VertexCount,FaceCount,EdgeCount
Sign,m1682.obj,4492,8804,0
Sign,m1683.obj,3000,5896,0
Sign,m1684.obj,3309,6606,0
Sign,m1685.obj,2453,4730,0
Skyscraper,D00006.obj,48226,54489,0
Skyscraper,D00058.obj,73440,53448,0
Skyscraper,D00059.obj,4274,6932,0
Skyscraper,D00105.obj,8334,16159,0
Skyscraper,D00125.obj,8334,16194,0
Skyscraper,D00126.obj,25720,38308,0
Skyscraper,D00130.obj,4665,9480,0
Skyscraper,D00259.obj,49527,57938,0
Skyscraper,D00300.obj,6372,10967,0
Skyscraper,D00520.obj,51626,52041,0
Skyscraper,D00532.obj,17506,26932,0
Skyscraper,D00584.obj,17490,28622,0
Skyscraper,D00589.obj,5516,10976,0
Skyscraper,D00641.obj,2335,4363,0
Skyscraper,D00664.obj,8301,12812,0
Skyscraper,D00729.obj,31282,50113,0
Skyscraper,D00822.obj,6982,16978,0
Skyscraper,D00870.obj,37310,50778,0
Skyscraper,D00872.obj,4422,8638,0
Skyscraper,D00998.obj,3865,5942,0
Spoon,D00014.obj,2191,4386,0
Spoon,D00085.obj,3070,6141,0
Spoon,D00144.obj,2182,4311,0
Spoon,D00157.obj,3462,7051,0
Spoon,D00196.obj,2942,5978,0
Spoon,D00338.obj,2980,6087,0
Spoon,D00422.obj,3441,6610,0
Spoon,D00474.obj,2248,4368,0
Spoon,D00497.obj,4700,9396,0
Spoon,D00517.obj,4329,8587,0
Spoon,D00562.obj,2132,12999,0
Spoon,D00593.obj,2591,5200,0
Spoon,D00661.obj,3780,7329,0
Spoon,D00669.obj,2034,4064,0
Spoon,D00674.obj,2057,4029,0
Spoon,D00683.obj,4073,8283,0
Spoon,D00790.obj,2558,5021,0
Spoon,D00842.obj,2457,4861,0
Spoon,D00927.obj,2128,4252,0
Spoon,D00964.obj,2637,4993,0
Starship,m1353.obj,2124,4147,0
Starship,m1354.obj,5720,11360,0
Starship,m1355.obj,7730,13354,0
Starship,m1356.obj,4063,7433,0
Starship,m1357.obj,9664,32216,0
Starship,m1358.obj,2454,4371,0
Starship,m1359.obj,2802,5580,0
Starship,m1360.obj,2904,4231,0
Starship,m1361.obj,3224,6376,0
Starship,m1362.obj,13685,22912,0
Starship,m1364.obj,9015,18139,0
Starship,m1365.obj,3826,7388,0
Starship,m1366.obj,4723,9295,0
Starship,m1368.obj,31232,59737,0
Starship,m1369.obj,2546,4663,0
Starship,m1370.obj,3490,6691,0
Starship,m1371.obj,2792,4740,0
Starship,m1372.obj,3366,6344,0
Starship,m1373.obj,6063,11592,0
Starship,m1374.obj,8025,15507,0
Starship,m1375.obj,4396,8788,0
Starship,m1376.obj,4088,8177,0
Starship,m1378.obj,2059,3804,0
Starship,m1379.obj,3262,6138,0
Starship,m1380.obj,11926,20996,0
Starship,m1381.obj,13824,27307,0
Starship,m1382.obj,7006,14044,0
Starship,m1383.obj,8722,31296,0
Starship,m1384.obj,3715,7203,0
Starship,m1385.obj,11132,20663,0
Starship,m1386.obj,4897,9764,0
SubmachineGun,D00052.obj,2253,4269,0
SubmachineGun,D00060.obj,2785,5377,0
SubmachineGun,D00062.obj,3024,5920,0
SubmachineGun,D00064.obj,6530,13256,0
SubmachineGun,D00068.obj,19423,38396,0
SubmachineGun,D00119.obj,11687,23060,0
SubmachineGun,D00219.obj,2515,4818,0
SubmachineGun,D00256.obj,2069,3839,0
SubmachineGun,D00371.obj,17875,31570,0
SubmachineGun,D00384.obj,2928,5434,0
SubmachineGun,D00431.obj,2637,5142,0
SubmachineGun,D00459.obj,24710,49474,0
SubmachineGun,D00489.obj,2357,4656,0
SubmachineGun,D00537.obj,2179,4364,0
SubmachineGun,D00613.obj,2407,4876,0
SubmachineGun,D00733.obj,4939,8807,0
SubmachineGun,D00878.obj,2591,5053,0
SubmachineGun,D00893.obj,2904,5677,0
SubmachineGun,D00960.obj,3886,7594,0
SubmachineGun,D00970.obj,2108,4080,0
Sword,D00066.obj,10936,21764,0
Sword,D00071.obj,10759,21572,0
Sword,D00133.obj,13257,26446,0
Sword,D00149.obj,2451,4868,0
Sword,D00162.obj,2758,5516,0
Sword,D00177.obj,5076,10136,0
Sword,D00195.obj,2569,5104,0
Sword,D00249.obj,15478,30816,0
Sword,D00356.obj,3084,6142,0
Sword,D00484.obj,6595,13162,0
Sword,D00513.obj,3971,7297,0
Sword,D00540.obj,5573,10922,0
Sword,D00635.obj,3809,7614,0
Sword,D00712.obj,2392,4670,0
Sword,D00807.obj,2341,4695,0
Sword,D00808.obj,2796,5758,0
Sword,D00812.obj,3694,12652,0
Sword,D00906.obj,14621,29204,0
Sword,D00916.obj,2993,7470,0
Sword,D00992.obj,5856,11648,0
Sword,m687.obj,3946,7772,0
Sword,m688.obj,2455,4892,0
Sword,m689.obj,2338,4700,0
Sword,m690.obj,2127,4265,0
Sword,m691.obj,8582,16488,0
Sword,m692.obj,3694,12652,0
Sword,m693.obj,4234,7380,0
Sword,m694.obj,2903,5667,0
Sword,m695.obj,9880,19712,0
Sword,m696.obj,5413,11239,0
Sword,m697.obj,3370,6724,0
Sword,m698.obj,3947,7505,0
Sword,m699.obj,3325,6648,0
Sword,m700.obj,3873,7623,0
Sword,m701.obj,2253,4482,0
Sword,m702.obj,2174,4338,0
Sword,m703.obj,3075,6037,0
Sword,m704.obj,2682,5360,0
Sword,m705.obj,7910,15768,0
Sword,m707.obj,4325,8628,0
Sword,m709.obj,6594,13160,0
Sword,m710.obj,10936,21764,0
Sword,m711.obj,9440,17701,0
Sword,m712.obj,4872,9314,0
Sword,m713.obj,2822,5593,0
Sword,m714.obj,3370,6724,0
Sword,m715.obj,5413,11239,0
Sword,m716.obj,4757,9573,0
Sword,m717.obj,18888,37283,0
Sword,m718.obj,4413,8814,0
Sword,m719.obj,3822,7624,0
Sword,m720.obj,3693,7355,0
Sword,m721.obj,2822,5624,0
Tool,D01003.obj,3963,7922,0
Tool,D01012.obj,4463,8922,0
Tool,D01040.obj,4794,9584,0
Tool,D01044.obj,5201,10398,0
Tool,D01069.obj,6198,12392,0
Tool,D01084.obj,4491,8978,0
Tool,D01086.obj,3804,7604,0
Tool,D01111.obj,4284,8564,0
Tool,D01113.obj,4407,8810,0
Tool,D01127.obj,6104,12204,0
Tool,D01131.obj,4487,8970,0
Tool,D01140.obj,3906,7808,0
Tool,D01142.obj,5110,10216,0
Tool,D01148.obj,4478,8952,0
Tool,D01152.obj,3942,7880,0
Tool,D01154.obj,5202,10400,0
Tool,D01156.obj,5508,11012,0
Tool,D01159.obj,4478,8952,0
Tool,D01165.obj,4457,8910,0
Tool,D01176.obj,4298,8592,0
Tool,m1099.obj,2195,4386,0
Tool,m1100.obj,2818,5624,0
Tool,m1101.obj,2056,4104,0
Tool,m1102.obj,4673,9200,0
Tool,m1103.obj,2982,5972,0
Tool,m1104.obj,2773,5530,0
Tool,m1105.obj,2594,5180,0
Tool,m1106.obj,3037,6289,0
Tool,m1107.obj,4243,8449,0
Tool,m1108.obj,2186,3756,0
Tool,m1109.obj,3269,6437,0
Tool,m1110.obj,2383,4750,0
Tool,m1111.obj,3270,6532,0
Tool,m1112.obj,2826,5668,0
Tool,m1113.obj,2042,4076,0
Tool,m1114.obj,2547,5085,0
Tool,m1115.obj,2178,4016,0
Tool,m1116.obj,2426,4776,0
Tool,m1117.obj,2325,4634,0
Tool,m587.obj,4115,8170,0
Tool,m588.obj,3337,6564,0
Tool,m589.obj,2354,4046,0
Tool,m590.obj,4460,8017,0
Tool,m591.obj,3185,6381,0
Train,D01008.obj,4469,25020,0
Train,D01014.obj,4274,33993,0
Train,D01016.obj,7753,32214,0
Train,D01027.obj,4886,36708,0
Train,D01031.obj,2924,6226,0
Train,D01035.obj,3012,16074,0
Train,D01047.obj,5450,36372,0
Train,D01055.obj,10979,68304,0
Train,D01059.obj,7243,42255,0
Train,D01061.obj,5913,37149,0
Train,D01064.obj,5037,29523,0
Train,D01089.obj,4390,25806,0
Train,D01094.obj,3215,6573,0
Train,D01095.obj,5909,32868,0
Train,D01134.obj,8721,43209,0
Train,D01137.obj,6415,39822,0
Train,D01147.obj,2424,13485,0
Train,D01149.obj,8615,43260,0
Train,D01163.obj,4521,26739,0
Train,D01180.obj,13612,85308,0
Train,m1578.obj,2640,5188,0
Train,m1580.obj,4798,9186,0
Train,m1581.obj,11298,22000,0
Train,m1582.obj,8235,16328,0
Train,m1583.obj,3324,6604,0
Train,m1584.obj,2375,4718,0
Train,m1585.obj,5303,10241,0
Train,m1586.obj,5520,10581,0
Train,m1587.obj,4658,8999,0
Train,m1588.obj,4400,7716,0
Tree,D00096.obj,42566,36512,0
Tree,D00200.obj,19248,10668,0
Tree,D00221.obj,49630,51077,0
Tree,D00223.obj,58762,54619,0
Tree,D00367.obj,2783,3692,0
Tree,D00385.obj,12531,7366,0
Tree,D00393.obj,27500,41792,0
Tree,D00439.obj,36867,28511,0
Tree,D00456.obj,2893,3007,0
Tree,D00479.obj,28407,35761,0
Tree,D00533.obj,31668,17804,0
Tree,D00573.obj,23696,23680,0
Tree,D00612.obj,11385,4891,0
Tree,D00727.obj,36734,40642,0
Tree,D00765.obj,29924,29804,0
Tree,D00777.obj,21856,13758,0
Tree,D00810.obj,17948,25996,0
Tree,D00834.obj,52078,73042,0
Tree,D00911.obj,32363,46364,0
Tree,D00996.obj,29340,28868,0
Tree,m1050.obj,5410,4629,0
Tree,m1062.obj,2220,4488,0
Tree,m1063.obj,2529,4905,0
Tree,m1064.obj,2681,1800,0
Tree,m1065.obj,3007,1610,0
Tree,m1066.obj,3704,4838,0
Tree,m1067.obj,2559,4462,0
Tree,m1068.obj,3389,5306,0
Tree,m1069.obj,18418,17436,0
Tree,m1070.obj,2669,3989,0
Tree,m1071.obj,2623,4574,0
Tree,m1072.obj,2834,4049,0
Tree,m1075.obj,4190,8344,0
Tree,m1077.obj,5346,10514,0
Tree,m1078.obj,3814,6244,0
Tree,m1079.obj,5284,10518,0
Tree,m1082.obj,2580,5136,0
Tree,m1086.obj,6247,6856,0
Tree,m1089.obj,3757,7030,0
Tree,m1090.obj,5482,10928,0
Tree,m1091.obj,2457,3814,0
Tree,m1092.obj,3792,7548,0
Tree,m1093.obj,2077,3318,0
Tree,m1095.obj,2947,3994,0
Tree,m1096.obj,2477,4406,0
Tree,m1097.obj,3338,6207,0
Tree,m1098.obj,3439,3701,0
Truck,D00002.obj,3603,7052,0
Truck,D00003.obj,6683,37098,0
Truck,D00010.obj,6939,38910,0
Truck,D00029.obj,5209,38331,0
Truck,D00047.obj,3644,21885,0
Truck,D00056.obj,4148,21741,0
Truck,D00112.obj,7853,47286,0
Truck,D00158.obj,8315,46152,0
Truck,D00241.obj,2483,4982,0
Truck,D00287.obj,5281,30009,0
Truck,D00303.obj,8955,54603,0
Truck,D00331.obj,4990,34089,0
Truck,D00406.obj,3071,6326,0
Truck,D00424.obj,3725,34776,0
Truck,D00518.obj,5427,32121,0
Truck,D00804.obj,6539,35157,0
Truck,D00835.obj,11749,69420,0
Truck,D00926.obj,5602,39495,0
Truck,D00947.obj,2530,15906,0
Truck,D00987.obj,13225,78354,0
Truck,m1570.obj,2325,4048,0
Truck,m1571.obj,12110,23350,0
Truck,m1572.obj,9613,18340,0
Truck,m1573.obj,3042,6082,0
Truck,m1574.obj,3780,7402,0
Truck,m1575.obj,47209,92176,0
Truck,m1576.obj,3519,7038,0
TruckNonContainer,D00055.obj,7636,45843,0
TruckNonContainer,D00143.obj,3622,30261,0
TruckNonContainer,D00148.obj,2448,14064,0
TruckNonContainer,D00215.obj,4409,23541,0
TruckNonContainer,D00252.obj,2288,13668,0
TruckNonContainer,D00266.obj,6898,39423,0
TruckNonContainer,D00267.obj,6035,36387,0
TruckNonContainer,D00275.obj,5492,32637,0
TruckNonContainer,D00283.obj,6979,34398,0
TruckNonContainer,D00353.obj,11914,72831,0
TruckNonContainer,D00553.obj,7248,42048,0
TruckNonContainer,D00572.obj,4657,33006,0
TruckNonContainer,D00608.obj,7080,39882,0
TruckNonContainer,D00619.obj,5231,31575,0
TruckNonContainer,D00699.obj,5071,34131,0
TruckNonContainer,D00731.obj,4918,37590,0
TruckNonContainer,D00737.obj,2578,13452,0
TruckNonContainer,D00783.obj,5246,30654,0
TruckNonContainer,D00879.obj,4278,25308,0
TruckNonContainer,D00943.obj,8850,45708,0
Vase,m527.obj,2777,5550,0
Vase,m528.obj,3128,6132,0
Vase,m529.obj,5851,10862,0
Vase,m531.obj,4327,8654,0
Vase,m532.obj,3224,6520,0
Vase,m533.obj,2146,4352,0
Vase,m534.obj,3841,7680,0
Vase,m535.obj,2624,5120,0
Vase,m536.obj,4578,9152,0
Vase,m537.obj,5572,11144,0
Vase,m538.obj,4165,8395,0
Vase,m539.obj,2526,5004,0
Vase,m540.obj,4108,8212,0
Vase,m541.obj,4474,8850,0
Vase,m542.obj,4485,8918,0
Vase,m543.obj,2330,4560,0
Vase,m544.obj,3706,7408,0
Vase,m545.obj,6171,12338,0
Vase,m546.obj,3608,7212,0
Vase,m547.obj,4873,9472,0
Violin,D00108.obj,2778,5273,0
Violin,D00216.obj,3864,24384,0
Violin,D00250.obj,4066,29310,0
Violin,D00324.obj,2454,15021,0
Violin,D00340.obj,4315,27552,0
Violin,D00349.obj,3400,6688,0
Violin,D00358.obj,7435,48261,0
Violin,D00376.obj,3663,7166,0
Violin,D00506.obj,2841,14943,0
Violin,D00570.obj,2068,11481,0
Violin,D00598.obj,6831,43521,0
Violin,D00602.obj,3456,22923,0
Violin,D00620.obj,3157,6422,0
Violin,D00675.obj,3971,25794,0
Violin,D00701.obj,2198,13341,0
Violin,D00704.obj,2104,3946,0
Violin,D00743.obj,3406,7035,0
Violin,D00891.obj,3400,6998,0
Violin,D00898.obj,7669,41214,0
Violin,D00993.obj,7350,46929,0
Wheel,m733.obj,2214,4432,0
Wheel,m734.obj,3761,6032,0
Wheel,m735.obj,2315,4590,0
Wheel,m736.obj,5406,10776,0
Wheel,m737.obj,3782,7108,0
Wheel,m738.obj,4514,8658,0
Wheel,m739.obj,2898,5832,0
Wheel,m740.obj,4352,7556,0
Wheel,m741.obj,2452,4828,0
Wheel,m742.obj,3774,7544,0
Wheel,m743.obj,6381,12758,0
Wheel,m744.obj,3721,7442,0
Wheel,m745.obj,3014,6028,0
Wheel,m746.obj,4196,8192,0
Wheel,m747.obj,7449,14894,0
Wheel,m748.obj,3978,7952,0
Wheel,m749.obj,2382,4753,0
WheelChair,D00004.obj,24137,47752,0
WheelChair,D00070.obj,8476,16832,0
WheelChair,D00088.obj,26911,53400,0
WheelChair,D00183.obj,3059,5646,0
WheelChair,D00203.obj,2177,4265,0
WheelChair,D00274.obj,4360,7729,0
WheelChair,D00290.obj,4837,9538,0
WheelChair,D00365.obj,7244,14412,0
WheelChair,D00394.obj,29285,58292,0
WheelChair,D00449.obj,20666,42060,0
WheelChair,D00453.obj,5681,10254,0
WheelChair,D00499.obj,2362,4077,0
WheelChair,D00526.obj,4847,9315,0
WheelChair,D00604.obj,2693,4693,0
WheelChair,D00628.obj,22753,45128,0
WheelChair,D00687.obj,8188,16268,0
WheelChair,D00720.obj,43912,83378,0
WheelChair,D00782.obj,2056,3658,0
WheelChair,D00821.obj,8188,16268,0
WheelChair,D00846.obj,8834,17196,0
